"","X","Y","class"
"1",5.04023209679872,3.50017878320068,1
"2",11.0270275687799,3.81868493929505,1
"3",7.9292809497565,4.70148711604998,1
"4",5.43893268797547,4.35390427149832,1
"5",0.504681216552854,4.33484665770084,1
"6",17.2996780043468,4.58385671535507,1
"7",8.83895133156329,3.16886278567836,1
"8",14.6785529190674,4.9436714630574,1
"9",2.04806743655354,4.96097545558587,1
"10",1.20853435713798,3.01379478396848,1
"11",19.1568405879661,4.83206467190757,1
"12",9.34542100410908,3.16352218389511,1
"13",15.0966638652608,3.59708229545504,1
"14",18.3691700501367,4.73607524298131,1
"15",19.5552918314934,3.01372711593285,1
"16",13.4954872401431,4.19225771678612,1
"17",6.33286971133202,3.26833824208006,1
"18",18.5751916700974,4.71647038590163,1
"19",7.98559969756752,3.39447015570477,1
"20",18.0876205675304,3.72422748291865,1
"21",17.2173584857956,4.01265301555395,1
"22",1.58820023294538,3.24417285947129,1
"23",16.8762232316658,3.68738131504506,1
"24",7.12922146078199,3.31403811089694,1
"25",16.9802497513592,4.90490862494335,1
"26",7.82318531069905,3.32581495121121,1
"27",0.375803364440799,4.71282706176862,1
"28",2.55494042299688,3.19521555537358,1
"29",0.97304827068001,4.80663387896493,1
"30",18.8476095208898,4.88192546507344,1
"31",16.16885534022,3.49185094237328,1
"32",14.3953261012211,4.96645946335047,1
"33",7.78022117447108,4.52907610684633,1
"34",16.7597337020561,4.09784963075072,1
"35",13.0762497382239,4.87528137071058,1
"36",11.2992885988206,3.29128888994455,1
"37",15.2364862710238,3.88208618108183,1
"38",15.6615053489804,4.4683081205003,1
"39",5.5936804972589,4.55888196406886,1
"40",12.0379276713356,4.23283828468993,1
"41",3.05040925741196,4.69912844942883,1
"42",14.0591669408605,3.24810356134549,1
"43",7.74615082424134,3.43919363571331,1
"44",6.90534048248082,3.26708581205457,1
"45",6.10651697032154,4.55906598363072,1
"46",3.16774193197489,4.8057105881162,1
"47",13.3719450375065,3.39038173342124,1
"48",6.28685086965561,3.96760714473203,1
"49",14.6207978902385,4.3432711106725,1
"50",8.76114156562835,3.02075331052765,1
"51",10.125385383144,4.31092533515766,1
"52",9.20444569084793,4.53209762834013,1
"53",8.31464799586684,3.03707568300888,1
"54",7.26048348471522,4.16947550605983,1
"55",0.876225871033967,3.89612805331126,1
"56",0.298627205193043,4.77322274679318,1
"57",9.3578171916306,4.84557026671246,1
"58",19.9667478632182,4.16075515421107,1
"59",19.7486465424299,3.08593747438863,1
"60",3.59102279879153,4.52309654233977,1
"61",9.21897458378226,3.69271767605096,1
"62",7.96073597390205,4.97455545235425,1
"63",0.428666239604354,4.16132936719805,1
"64",3.45210136845708,4.91154191736132,1
"65",8.23814415372908,3.27621727949008,1
"66",13.0899360217154,3.60448249615729,1
"67",11.6695533879101,4.03827116265893,1
"68",6.79764384869486,4.48723838711157,1
"69",10.9256117418408,3.8383862413466,1
"70",1.12783088814467,4.37555704126135,1
"71",7.22317991778255,3.85886120051146,1
"72",15.2148660458624,3.74938994972035,1
"73",7.21229602582753,3.63560916949064,1
"74",0.236855042167008,3.62431745463982,1
"75",15.0391439907253,3.04361048992723,1
"76",8.83321348577738,3.85618858132511,1
"77",12.1992733096704,3.99697276903316,1
"78",8.02452981937677,3.36688554566354,1
